code	desc
405.01	malignant renovascular hypertension
405.11	benign renovascular hypertension
405.91	unspecified renovascular hypertension
405.99	other unspecified secondary hypertension
410.00	acute myocardial infarction of anterolateral wall, episode of care unspecified
410.01	acute myocardial infarction of anterolateral wall, initial episode of care
410.02	acute myocardial infarction of anterolateral wall, subsequent episode of care
410.10	acute myocardial infarction of other anterior wall, episode of care unspecified
410.11	acute myocardial infarction of other anterior wall, initial episode of care
410.12	acute myocardial infarction of other anterior wall, subsequent episode of care
410.20	acute myocardial infarction of inferolateral wall, episode of care unspecified
410.21	acute myocardial infarction of inferolateral wall, initial episode of care
410.22	acute myocardial infarction of inferolateral wall, subsequent episode of care
410.31	acute myocardial infarction of inferoposterior wall, initial episode of care
410.32	acute myocardial infarction of inferoposterior wall, subsequent episode of care
410.40	acute myocardial infarction of other inferior wall, episode of care unspecified
410.41	acute myocardial infarction of other inferior wall, initial episode of care
410.42	acute myocardial infarction of other inferior wall, subsequent episode of care
410.51	acute myocardial infarction of other lateral wall, initial episode of care
410.61	true posterior wall infarction, initial episode of care
410.71	subendocardial infarction, initial episode of care
410.72	subendocardial infarction, subsequent episode of care
410.81	acute myocardial infarction of other specified sites, initial episode of care
410.82	acute myocardial infarction of other specified sites, subsequent episode of care
410.90	acute myocardial infarction of unspecified site, episode of care unspecified
410.91	acute myocardial infarction of unspecified site, initial episode of care
410.92	acute myocardial infarction of unspecified site, subsequent episode of care
411.0	postmyocardial infarction syndrome
411.1	intermediate coronary syndrome
411.81	acute coronary occlusion without myocardial infarction
411.89	other acute and subacute forms of ischemic heart disease, other
412	old myocardial infarction
413.1	prinzmetal angina
413.9	other and unspecified angina pectoris
414.00	coronary atherosclerosis of unspecified type of vessel, native or graft
414.01	coronary atherosclerosis of native coronary artery
414.02	coronary atherosclerosis of autologous vein bypass graft
414.03	coronary atherosclerosis of nonautologous biological bypass graft
414.04	coronary atherosclerosis of artery bypass graft
414.05	coronary atherosclerosis of unspecified bypass graft
414.10	aneurysm of heart (wall)
414.11	aneurysm of coronary vessels
414.12	dissection of coronary artery
414.19	other aneurysm of heart
414.2	chronic total occlusion of coronary artery
414.4	coronary atherosclerosis due to calcified coronary lesion
414.8	other specified forms of chronic ischemic heart disease
414.9	chronic ischemic heart disease, unspecified
415.0	acute cor pulmonale
415.11	iatrogenic pulmonary embolism and infarction
415.12	septic pulmonary embolism
415.13	saddle embolus of pulmonary artery
415.19	other pulmonary embolism and infarction
416.0	primary pulmonary hypertension
416.2	chronic pulmonary embolism
416.8	other chronic pulmonary heart diseases
416.9	chronic pulmonary heart disease, unspecified
417.0	arteriovenous fistula of pulmonary vessels
417.1	aneurysm of pulmonary artery
417.8	other specified diseases of pulmonary circulation
417.9	unspecified disease of pulmonary circulation
420.0	acute pericarditis in diseases classified elsewhere
420.90	acute pericarditis, unspecified
420.91	acute idiopathic pericarditis
420.99	other acute pericarditis
421.0	acute and subacute bacterial endocarditis
421.9	acute endocarditis, unspecified
422.0	acute myocarditis in diseases classified elsewhere
422.90	acute myocarditis, unspecified
422.91	idiopathic myocarditis
422.92	septic myocarditis
422.93	toxic myocarditis
423.0	hemopericardium
423.1	adhesive pericarditis
423.2	constrictive pericarditis
423.3	cardiac tamponade
423.8	other specified diseases of pericardium
423.9	unspecified disease of pericardium
424.0	mitral valve disorders
424.1	aortic valve disorders
424.2	tricuspid valve disorders, specified as nonrheumatic
424.3	pulmonary valve disorders
424.90	endocarditis, valve unspecified, unspecified cause
424.91	endocarditis in diseases classified elsewhere
425.1	hypertrophic obstructive cardiomyopathy
425.11	hypertrophic obstructive cardiomyopathy
425.18	other hypertrophic cardiomyopathy
425.3	endocardial fibroelastosis
425.4	other primary cardiomyopathies
425.5	alcoholic cardiomyopathy
425.7	nutritional and metabolic cardiomyopathy
425.8	cardiomyopathy in other diseases classified elsewhere
425.9	secondary cardiomyopathy, unspecified
426.0	atrioventricular block, complete
426.10	atrioventricular block, unspecified
426.11	first degree atrioventricular block
426.12	mobitz (type) ii atrioventricular block
426.13	other second degree atrioventricular block
426.2	left bundle branch hemiblock
426.3	other left bundle branch block
426.4	right bundle branch block
426.50	bundle branch block, unspecified
426.51	right bundle branch block and left posterior fascicular block
426.52	right bundle branch block and left anterior fascicular block
426.53	other bilateral bundle branch block
426.54	trifascicular block
426.6	other heart block
426.7	anomalous atrioventricular excitation
426.82	long qt syndrome
426.89	other specified conduction disorders
426.9	conduction disorder, unspecified
427.0	paroxysmal supraventricular tachycardia
427.1	paroxysmal ventricular tachycardia
427.2	paroxysmal tachycardia, unspecified
427.31	atrial fibrillation
427.32	atrial flutter
427.41	ventricular fibrillation
427.42	ventricular flutter
427.5	cardiac arrest
427.60	premature beats, unspecified
427.61	supraventricular premature beats
427.69	other premature beats
427.81	sinoatrial node dysfunction
427.89	other specified cardiac dysrhythmias
427.9	cardiac dysrhythmia, unspecified
428.0	congestive heart failure, unspecified
428.1	left heart failure
428.20	systolic heart failure, unspecified
428.21	acute systolic heart failure
428.22	chronic systolic heart failure
428.23	acute on chronic systolic heart failure
428.30	diastolic heart failure, unspecified
428.31	acute diastolic heart failure
428.32	chronic diastolic heart failure
428.33	acute on chronic diastolic heart failure
428.40	combined systolic and diastolic heart failure, unspecified
428.41	acute combined systolic and diastolic heart failure
428.42	chronic combined systolic and diastolic heart failure
428.43	acute on chronic combined systolic and diastolic heart failure
428.9	heart failure, unspecified
429.0	myocarditis, unspecified
429.1	myocardial degeneration
429.2	cardiovascular disease, unspecified
429.3	cardiomegaly
429.4	functional disturbances following cardiac surgery
429.5	rupture of chordae tendineae
429.6	rupture of papillary muscle
429.71	acquired cardiac septal defect
429.79	certain sequelae of myocardial infarction, not elsewhere classified, other
429.81	other disorders of papillary muscle
429.83	takotsubo syndrome
429.89	other ill-defined heart diseases
429.9	heart disease, unspecified
430	subarachnoid hemorrhage
431	intracerebral hemorrhage
432.0	nontraumatic extradural hemorrhage
432.1	subdural hemorrhage
432.9	unspecified intracranial hemorrhage
433.00	occlusion and stenosis of basilar artery without mention of cerebral infarction
433.01	occlusion and stenosis of basilar artery with cerebral infarction
433.10	occlusion and stenosis of carotid artery without mention of cerebral infarction
433.11	occlusion and stenosis of carotid artery with cerebral infarction
433.20	occlusion and stenosis of vertebral artery without mention of cerebral infarction
433.21	occlusion and stenosis of vertebral artery with cerebral infarction
433.30	occlusion and stenosis of multiple and bilateral precerebral arteries without mention of cerebral infarction
433.31	occlusion and stenosis of multiple and bilateral precerebral arteries with cerebral infarction
433.80	occlusion and stenosis of other specified precerebral artery without mention of cerebral infarction
433.81	occlusion and stenosis of other specified precerebral artery with cerebral infarction
433.91	occlusion and stenosis of unspecified precerebral artery with cerebral infarction
434.00	cerebral thrombosis without mention of cerebral infarction
434.01	cerebral thrombosis with cerebral infarction
434.10	cerebral embolism without mention of cerebral infarction
434.11	cerebral embolism with cerebral infarction
434.90	cerebral artery occlusion, unspecified without mention of cerebral infarction
434.91	cerebral artery occlusion, unspecified with cerebral infarction
435.0	basilar artery syndrome
435.1	vertebral artery syndrome
435.2	subclavian steal syndrome
435.3	vertebrobasilar artery syndrome
435.8	other specified transient cerebral ischemias
435.9	unspecified transient cerebral ischemia
436	acute, but ill-defined, cerebrovascular disease
437.0	cerebral atherosclerosis
437.1	other generalized ischemic cerebrovascular disease
437.2	hypertensive encephalopathy
437.3	cerebral aneurysm, nonruptured
437.4	cerebral arteritis
437.5	moyamoya disease
437.6	nonpyogenic thrombosis of intracranial venous sinus
437.7	transient global amnesia
437.8	other ill-defined cerebrovascular disease
437.9	unspecified cerebrovascular disease
438.0	late effects of cerebrovascular disease, cognitive deficits
438.10	late effects of cerebrovascular disease, speech and language deficit, unspecified
438.11	late effects of cerebrovascular disease, aphasia
438.12	late effects of cerebrovascular disease, dysphasia
438.13	late effects of cerebrovascular disease, dysarthria
438.14	late effects of cerebrovascular disease, fluency disorder
438.19	late effects of cerebrovascular disease, other speech and language deficits
438.20	late effects of cerebrovascular disease, hemiplegia affecting unspecified side
438.21	late effects of cerebrovascular disease, hemiplegia affecting dominant side
438.22	late effects of cerebrovascular disease, hemiplegia affecting nondominant side
438.30	late effects of cerebrovascular disease, monoplegia of upper limb affecting unspecified side
438.31	late effects of cerebrovascular disease, monoplegia of upper limb affecting dominant side
438.40	late effects of cerebrovascular disease, monoplegia of lower limb affecting unspecified side
438.50	late effects of cerebrovascular disease, other paralytic syndrome affecting unspecified side
438.52	late effects of cerebrovascular disease, other paralytic syndrome affecting nondominant side
438.53	late effects of cerebrovascular disease, other paralytic syndrome, bilateral
438.6	late effects of cerebrovascular disease, alterations of sensations
438.7	late effects of cerebrovascular disease, disturbances of vision
438.81	other late effects of cerebrovascular disease, apraxia
438.82	other late effects of cerebrovascular disease, dysphagia
