code,total,train,dev,test
753.5,3,3,0,0
13.71,3,2,0,1
097.9,3,1,0,2
810.10,3,2,0,1
82.41,3,2,0,1
86.86,3,3,0,0
803.75,3,3,0,0
748.1,3,3,0,0
866.03,3,3,0,0
E976,3,3,0,0
750.19,3,3,0,0
611.79,3,2,0,1
864.19,3,3,0,0
04.42,3,2,0,1
850.4,3,3,0,0
987.8,3,3,0,0
E869.8,3,3,0,0
256.39,3,3,0,0
957.0,3,3,0,0
861.00,3,2,1,0
E980.5,3,3,0,0
900.01,3,2,0,1
732.1,3,3,0,0
188.4,3,3,0,0
145.0,3,3,0,0
873.22,3,3,0,0
057.9,3,3,0,0
635.12,3,3,0,0
70.71,3,3,0,0
635.22,3,3,0,0
655.83,3,3,0,0
719.42,3,3,0,0
474.11,3,3,0,0
301.51,3,3,0,0
96.26,3,3,0,0
38.42,3,3,0,0
304.83,3,3,0,0
323.41,3,3,0,0
865.14,3,3,0,0
495.8,3,2,0,1
771.2,3,3,0,0
172.7,3,3,0,0
354.5,3,3,0,0
839.04,3,3,0,0
417.1,3,3,0,0
67.12,3,2,1,0
747.63,3,3,0,0
551.8,3,3,0,0
751.60,3,2,0,1
852.11,3,2,1,0
782.8,3,3,0,0
29.51,3,2,1,0
277.00,3,3,0,0
368.47,3,1,0,2
440.9,3,3,0,0
E920.3,3,3,0,0
73.59,3,3,0,0
70.12,3,3,0,0
E818.0,3,3,0,0
V60.4,3,1,1,1
335.22,3,3,0,0
E932.2,3,2,0,1
98.20,3,3,0,0
E812.9,3,3,0,0
410.90,3,3,0,0
V42.6,3,0,0,3
E879.7,3,2,1,0
20.09,3,3,0,0
83.77,3,2,0,1
825.29,3,3,0,0
306.9,3,2,1,0
V31.1,3,3,0,0
176.9,3,2,0,1
908.6,3,2,1,0
601.8,3,2,1,0
914.2,3,3,0,0
865.10,3,2,0,1
787.04,3,1,0,2
743.49,3,3,0,0
620.0,3,3,0,0
348.81,3,2,0,1
901.82,3,3,0,0
85.44,3,3,0,0
57.19,3,3,0,0
121.1,3,3,0,0
571.40,3,3,0,0
216.7,3,3,0,0
693.1,3,3,0,0
770.16,3,3,0,0
908.0,3,2,0,1
597.89,3,3,0,0
718.31,3,3,0,0
645.11,3,3,0,0
748.69,3,3,0,0
863.43,3,3,0,0
815.10,3,2,0,1
614.9,3,2,1,0
575.9,3,3,0,0
368.41,3,3,0,0
718.47,3,3,0,0
039.8,3,3,0,0
902.42,3,2,0,1
696.2,3,3,0,0
115.90,3,3,0,0
617.5,3,3,0,0
V54.82,3,2,0,1
339.3,3,2,0,1
00.74,3,3,0,0
E929.2,3,3,0,0
404.90,3,2,0,1
727.81,3,3,0,0
801.71,3,3,0,0
E938.0,3,3,0,0
55.86,3,2,1,0
852.03,3,1,1,1
642.24,3,2,0,1
550.91,3,3,0,0
079.0,3,3,0,0
97.85,3,3,0,0
80.50,3,3,0,0
85.96,3,3,0,0
378.00,3,2,0,1
26.30,3,3,0,0
E886.0,3,3,0,0
V63.8,3,3,0,0
928.20,3,3,0,0
23.01,3,2,0,1
714.1,3,3,0,0
42.11,3,2,0,1
768.5,3,3,0,0
11.51,3,3,0,0
93.42,3,3,0,0
634.91,3,3,0,0
604.99,3,2,1,0
651.01,3,2,0,1
642.41,3,3,0,0
237.1,3,3,0,0
331.89,3,2,1,0
238.0,3,3,0,0
96.18,3,3,0,0
752.49,3,3,0,0
293.83,3,2,0,1
775.9,3,3,0,0
275.40,3,3,0,0
38.33,3,3,0,0
312.39,3,2,1,0
81.95,3,3,0,0
782.61,3,3,0,0
E930.4,3,2,1,0
82.01,3,3,0,0
783.41,3,3,0,0
V13.69,3,3,0,0
552.9,3,3,0,0
471.9,3,3,0,0
335.23,3,2,1,0
814.08,3,3,0,0
75.61,3,3,0,0
765.05,3,3,0,0
484.8,3,2,1,0
176.4,3,2,0,1
50.19,3,3,0,0
013.00,3,3,0,0
793.6,3,3,0,0
300.15,3,2,0,1
83.31,3,3,0,0
00.10,3,3,0,0
44.93,3,3,0,0
93.93,3,2,1,0
054.72,3,3,0,0
924.21,3,3,0,0
628.9,3,3,0,0
65.89,3,3,0,0
80.73,3,2,0,1
575.2,3,3,0,0
873.60,3,2,1,0
37.29,3,3,0,0
75.52,3,3,0,0
93.46,3,3,0,0
035,3,2,0,1
435.0,3,3,0,0
614.1,3,3,0,0
614.5,3,3,0,0
728.6,3,2,1,0
V18.9,3,3,0,0
922.0,3,3,0,0
813.18,3,3,0,0
161.2,3,3,0,0
V54.27,3,3,0,0
969.5,3,3,0,0
E927.0,3,2,0,1
874.12,3,2,0,1
49.46,3,3,0,0
48.71,3,3,0,0
V01.89,3,3,0,0
342.11,3,2,1,0
48.79,3,2,0,1
27.24,3,2,0,1
E874.4,3,3,0,0
804.35,3,3,0,0
463,3,3,0,0
753.23,3,3,0,0
173.9,3,3,0,0
288.02,3,2,0,1
297.9,3,2,1,0
004.1,3,2,1,0
989.9,3,3,0,0
254.8,3,3,0,0
478.20,3,3,0,0
438.40,3,3,0,0
874.9,3,3,0,0
206.00,3,2,0,1
477.0,3,2,0,1
176.0,3,2,0,1
12.92,3,1,1,1
00.80,3,2,1,0
753.21,3,3,0,0
817.0,3,3,0,0
02.31,3,3,0,0
816.13,3,3,0,0
989.4,3,2,0,1
736.6,3,3,0,0
801.82,3,3,0,0
V53.09,3,3,0,0
789.60,2,2,0,0
848.8,2,2,0,0
374.43,2,2,0,0
362.83,2,2,0,0
84.55,2,2,0,0
43.6,2,1,0,1
995.67,2,2,0,0
581.89,2,2,0,0
310.8,2,1,1,0
380.22,2,2,0,0
176.1,2,2,0,0
567.0,2,2,0,0
648.42,2,2,0,0
14.75,2,2,0,0
V01.6,2,1,1,0
461.2,2,2,0,0
307.52,2,2,0,0
V16.59,2,2,0,0
209.75,2,2,0,0
799.53,2,2,0,0
E950.5,2,2,0,0
664.11,2,1,1,0
35.55,2,1,1,0
94.27,2,2,0,0
053.12,2,1,1,0
87.66,2,2,0,0
E879.3,2,2,0,0
525.40,2,2,0,0
E003.9,2,2,0,0
81.72,2,2,0,0
37.96,2,2,0,0
806.16,2,2,0,0
88.40,2,1,0,1
379.8,2,2,0,0
239.4,2,2,0,0
784.43,2,1,0,1
38.98,2,2,0,0
323.6,2,2,0,0
175.9,2,2,0,0
776.3,2,2,0,0
378.71,2,2,0,0
871.2,2,2,0,0
E955.4,2,1,1,0
813.93,2,2,0,0
216.9,2,2,0,0
V55.8,2,2,0,0
51.13,2,2,0,0
040.89,2,2,0,0
E944.1,2,2,0,0
894.0,2,2,0,0
V18.1,2,2,0,0
374.10,2,2,0,0
649.31,2,1,0,1
362.75,2,1,1,0
959.2,2,2,0,0
909.0,2,2,0,0
680.5,2,2,0,0
93.08,2,2,0,0
288.63,2,1,1,0
V27.1,2,1,0,1
00.75,2,2,0,0
163.0,2,1,0,1
E938.6,2,1,0,1
361.07,2,2,0,0
78.58,2,2,0,0
00.73,2,2,0,0
V13.64,2,2,0,0
726.71,2,2,0,0
E826.0,2,2,0,0
695.0,2,2,0,0
850.2,2,2,0,0
438.52,2,2,0,0
236.2,2,2,0,0
287.2,2,2,0,0
756.16,2,1,0,1
821.22,2,1,0,1
951.5,2,2,0,0
44.91,2,1,0,1
600.11,2,1,0,1
518.6,2,2,0,0
902.25,2,1,1,0
593.73,2,1,0,1
49.47,2,2,0,0
730.09,2,2,0,0
743.61,2,2,0,0
E899,2,2,0,0
880.12,2,2,0,0
201.52,2,2,0,0
282.7,2,1,0,1
642.01,2,2,0,0
996.40,2,2,0,0
611.9,2,2,0,0
V58.43,2,2,0,0
361.2,2,1,1,0
79.89,2,2,0,0
417.0,2,2,0,0
806.8,2,1,0,1
81.55,2,2,0,0
735.0,2,2,0,0
864.11,2,2,0,0
48.35,2,2,0,0
512.83,2,2,0,0
531.60,2,1,1,0
600.10,2,1,1,0
801.50,2,1,0,1
523.42,2,1,1,0
347.10,2,2,0,0
093.1,2,2,0,0
89.50,2,2,0,0
727.41,2,2,0,0
553.00,2,2,0,0
032.85,2,2,0,0
669.11,2,1,0,1
112.85,2,2,0,0
07.21,2,2,0,0
748.2,2,1,0,1
77.60,2,2,0,0
64.11,2,2,0,0
E813.3,2,2,0,0
42.59,2,2,0,0
343.8,2,2,0,0
924.3,2,1,0,1
132.0,2,2,0,0
339.89,2,2,0,0
900.81,2,2,0,0
186.9,2,1,1,0
560.31,2,2,0,0
360.19,2,2,0,0
92.15,2,2,0,0
202.18,2,2,0,0
98.04,2,2,0,0
V53.6,2,2,0,0
794.01,2,2,0,0
32.27,2,2,0,0
410.32,2,2,0,0
02.33,2,1,1,0
86.96,2,1,0,1
447.72,2,2,0,0
831.09,2,2,0,0
532.51,2,2,0,0
712.35,2,2,0,0
250.91,2,2,0,0
786.9,2,1,1,0
349.39,2,2,0,0
V56.8,2,2,0,0
384.20,2,2,0,0
V43.82,2,2,0,0
97.14,2,2,0,0
333.5,2,2,0,0
523.30,2,1,0,1
359.3,2,2,0,0
674.82,2,2,0,0
646.21,2,1,0,1
824.7,2,2,0,0
93.99,2,2,0,0
173.8,2,1,0,1
202.13,2,2,0,0
205.30,2,2,0,0
41.99,2,1,0,1
053.20,2,1,1,0
837.0,2,2,0,0
079.4,2,2,0,0
282.9,2,2,0,0
800.24,2,2,0,0
987.9,2,2,0,0
E890.2,2,1,1,0
743.63,2,2,0,0
58.0,2,2,0,0
834.00,2,2,0,0
230.0,2,2,0,0
V05.2,2,2,0,0
213.0,2,2,0,0
V86.1,2,1,1,0
237.9,2,2,0,0
084.4,2,2,0,0
803.11,2,2,0,0
45.28,2,2,0,0
230.9,2,2,0,0
648.01,2,2,0,0
580.0,2,2,0,0
60.0,2,2,0,0
60.91,2,2,0,0
24.11,2,2,0,0
146.8,2,2,0,0
716.93,2,2,0,0
453.79,2,1,1,0
79.21,2,2,0,0
976.6,2,2,0,0
49.23,2,2,0,0
305.71,2,1,0,1
287.32,2,2,0,0
91.46,2,2,0,0
64.3,2,2,0,0
77.59,2,2,0,0
365.73,2,2,0,0
287.33,2,2,0,0
782.62,2,2,0,0
804.36,2,2,0,0
58.91,2,2,0,0
E831.1,2,1,0,1
365.11,2,2,0,0
996.70,2,2,0,0
461.1,2,1,1,0
79.86,2,2,0,0
621.8,2,2,0,0
379.09,2,2,0,0
89.41,2,2,0,0
904.42,2,1,0,1
E954,2,2,0,0
238.72,2,2,0,0
249.90,2,1,1,0
333.81,2,1,0,1
295.40,2,2,0,0
79.84,2,1,0,1
375.30,2,2,0,0
695.50,2,2,0,0
695.13,2,2,0,0
81.14,2,2,0,0
27.92,2,2,0,0
523.33,2,2,0,0
863.44,2,2,0,0
306.8,2,2,0,0
692.89,2,2,0,0
820.32,2,2,0,0
370.9,2,2,0,0
45.81,2,2,0,0
580.4,2,2,0,0
365.20,2,2,0,0
00.31,2,2,0,0
945.32,2,2,0,0
55.39,2,2,0,0
729.30,2,2,0,0
433.91,2,2,0,0
237.72,2,2,0,0
209.43,2,2,0,0
825.24,2,2,0,0
836.2,2,2,0,0
362.33,2,2,0,0
719.12,2,2,0,0
032.9,2,1,0,1
070.59,2,2,0,0
429.2,2,2,0,0
202.85,2,2,0,0
356.2,2,1,1,0
V11.8,2,2,0,0
E876.2,2,2,0,0
80.46,2,2,0,0
516.33,2,2,0,0
33.42,2,2,0,0
531.30,2,2,0,0
296.22,2,2,0,0
E858.5,2,1,0,1
E949.6,2,2,0,0
639.8,2,2,0,0
V14.3,2,2,0,0
863.94,2,1,1,0
516.9,2,2,0,0
804.70,2,2,0,0
52.13,2,2,0,0
V58.3,2,2,0,0
342.12,2,1,0,1
80.89,2,2,0,0
E841.5,2,2,0,0
377.51,2,1,0,1
334.4,2,1,1,0
538,2,2,0,0
V83.89,2,2,0,0
755.21,2,2,0,0
45.29,2,2,0,0
744.42,2,1,1,0
986,2,2,0,0
647.82,2,2,0,0
59.00,2,2,0,0
V09.50,2,2,0,0
E008.9,2,1,1,0
388.5,2,2,0,0
49.04,2,2,0,0
821.32,2,1,0,1
88.62,2,2,0,0
806.39,2,2,0,0
21.4,2,1,0,1
747.62,2,2,0,0
616.50,2,2,0,0
17.56,2,1,0,1
V58.73,2,2,0,0
715.93,2,1,0,1
447.73,2,2,0,0
52.53,2,2,0,0
729.90,2,1,0,1
715.16,2,2,0,0
86.95,2,2,0,0
151.6,2,2,0,0
79.38,2,1,0,1
054.12,2,2,0,0
812.30,2,2,0,0
790.1,2,2,0,0
53.43,2,2,0,0
953.1,2,1,0,1
31.61,2,2,0,0
E874.8,2,2,0,0
997.72,2,2,0,0
157.4,2,2,0,0
161.3,2,2,0,0
V84.01,2,2,0,0
077.8,2,1,1,0
301.50,2,2,0,0
011.94,2,2,0,0
69.59,2,2,0,0
42.22,2,2,0,0
614.2,2,2,0,0
233.1,2,1,1,0
110.9,2,2,0,0
362.32,2,1,1,0
454.8,2,2,0,0
112.83,2,2,0,0
695.15,2,1,1,0
359.5,2,2,0,0
770.88,2,2,0,0
48.29,2,2,0,0
646.23,2,2,0,0
801.14,2,2,0,0
259.8,2,2,0,0
901.81,2,2,0,0
813.13,2,1,0,1
820.19,2,2,0,0
297.8,2,2,0,0
266.9,2,2,0,0
305.30,2,1,0,1
474.8,2,2,0,0
360.03,2,2,0,0
173.1,2,2,0,0
80.91,2,2,0,0
947.2,2,2,0,0
110.0,2,2,0,0
681.02,2,2,0,0
275.02,2,1,0,1
06.52,2,2,0,0
76.11,2,1,0,1
610.1,2,2,0,0
079.3,2,2,0,0
V58.0,2,2,0,0
324.9,2,2,0,0
V18.51,2,2,0,0
839.61,2,2,0,0
07.64,2,2,0,0
736.72,2,2,0,0
608.20,2,2,0,0
82.11,2,2,0,0
726.12,2,2,0,0
E000.0,2,1,0,1
379.22,2,1,1,0
695.14,2,1,0,1
368.00,2,2,0,0
719.13,2,1,0,1
368.44,2,1,1,0
801.61,2,2,0,0
805.5,2,1,0,1
946.2,2,2,0,0
V10.59,2,1,0,1
727.82,2,2,0,0
383.1,2,2,0,0
364.00,2,2,0,0
754.61,2,2,0,0
947.1,2,2,0,0
00.82,2,1,0,1
79.25,2,2,0,0
84.05,2,2,0,0
686.8,2,2,0,0
962.7,2,2,0,0
995.89,2,1,0,1
369.10,2,2,0,0
445.89,2,2,0,0
E870.3,2,2,0,0
250.23,2,1,0,1
E931.4,2,2,0,0
730.13,2,1,0,1
654.41,2,2,0,0
139.0,2,2,0,0
320.0,2,2,0,0
43.82,2,1,0,1
536.40,2,2,0,0
64.49,2,1,1,0
78.45,2,2,0,0
649.43,2,2,0,0
71.11,2,2,0,0
599.3,2,2,0,0
812.43,2,2,0,0
843.9,2,2,0,0
718.55,2,2,0,0
E945.5,2,2,0,0
E943.3,2,1,0,1
79.46,2,1,0,1
365.89,2,1,0,1
80.14,2,2,0,0
V10.71,2,2,0,0
005.81,2,1,0,1
E824.0,2,2,0,0
86.65,2,1,1,0
195.3,2,2,0,0
531.91,2,2,0,0
64.98,2,1,0,1
44.97,2,2,0,0
00.81,2,2,0,0
529.6,2,1,0,1
359.0,2,2,0,0
202.01,2,2,0,0
813.53,2,2,0,0
008.62,2,1,0,1
812.19,2,2,0,0
532.01,2,2,0,0
897.2,2,1,1,0
363.62,2,2,0,0
164.1,2,2,0,0
814.11,2,1,0,1
81.22,2,2,0,0
796.9,2,2,0,0
378.42,2,2,0,0
716.50,2,2,0,0
003.0,2,2,0,0
991.2,2,1,0,1
200.21,2,2,0,0
97.54,2,2,0,0
39.78,2,2,0,0
305.73,2,2,0,0
53.14,2,2,0,0
80.82,2,2,0,0
41.1,2,1,1,0
238.73,2,1,1,0
812.10,2,2,0,0
644.03,2,2,0,0
E932.5,2,2,0,0
290.42,2,2,0,0
534.10,2,1,1,0
913.2,2,2,0,0
719.96,2,2,0,0
704.09,2,2,0,0
81.34,2,2,0,0
76.93,2,2,0,0
919.8,2,2,0,0
611.71,2,2,0,0
160.2,2,2,0,0
205.12,2,2,0,0
607.3,2,1,1,0
779.9,2,2,0,0
861.12,2,2,0,0
120.8,2,2,0,0
09.99,2,2,0,0
44.11,2,2,0,0
959.11,2,2,0,0
40.69,2,2,0,0
907.4,2,2,0,0
350.9,2,1,0,1
763.3,2,2,0,0
054.13,2,1,0,1
003.8,2,1,1,0
078.89,2,1,0,1
47.2,2,2,0,0
267,2,2,0,0
320.89,2,2,0,0
861.03,2,1,0,1
717.6,2,2,0,0
755.55,2,2,0,0
608.2,2,2,0,0
966.4,2,2,0,0
812.49,2,2,0,0
300.16,2,2,0,0
12.91,2,2,0,0
619.8,2,2,0,0
66.69,2,1,0,1
02.07,2,1,0,1
203.12,2,1,0,1
791.6,2,2,0,0
673.24,2,2,0,0
151.1,2,1,0,1
208.91,2,2,0,0
362.51,2,1,1,0
754.60,2,2,0,0
33.79,2,2,0,0
813.31,2,2,0,0
523.31,2,2,0,0
945.22,2,2,0,0
527.3,2,2,0,0
289.1,2,2,0,0
214.2,2,2,0,0
78.56,2,2,0,0
737.22,2,2,0,0
27.61,2,2,0,0
144.8,2,2,0,0
14.54,2,2,0,0
626.9,2,2,0,0
844.0,2,2,0,0
201.92,2,1,0,1
736.29,2,2,0,0
V29.2,2,2,0,0
960.5,2,1,0,1
478.0,2,2,0,0
60.95,2,1,0,1
21.62,2,2,0,0
070.33,2,1,0,1
51.99,2,2,0,0
639.0,2,1,1,0
611.89,2,2,0,0
150.0,2,1,1,0
352.2,2,1,0,1
202.03,2,1,0,1
843.8,2,2,0,0
32.30,2,2,0,0
302.85,2,2,0,0
52.92,2,1,0,1
258.1,2,2,0,0
730.23,2,1,0,1
768.3,2,2,0,0
18.29,2,2,0,0
989.5,2,2,0,0
995.2,2,2,0,0
21.69,2,2,0,0
73.6,2,2,0,0
202.87,2,2,0,0
00.76,2,2,0,0
550.00,2,2,0,0
994.8,2,2,0,0
140.9,2,2,0,0
626.4,2,2,0,0
188.0,2,2,0,0
E871.4,2,2,0,0
015.04,2,2,0,0
852.09,2,2,0,0
900.02,2,1,0,1
845.09,2,1,1,0
656.41,2,1,0,1
621.4,2,2,0,0
48.82,2,2,0,0
800.75,2,1,0,1
E834.8,2,2,0,0
753.6,2,2,0,0
180.0,2,2,0,0
642.64,2,2,0,0
45.63,2,2,0,0
670.12,2,1,0,1
712.22,2,2,0,0
902.33,2,1,1,0
80.26,2,2,0,0
814.06,2,2,0,0
814.05,2,2,0,0
800.15,2,2,0,0
188.5,2,2,0,0
602.1,2,1,0,1
00.53,2,2,0,0
955.9,2,2,0,0
E030,2,2,0,0
194.1,2,2,0,0
E934.0,2,1,0,1
800.06,2,2,0,0
212.5,2,2,0,0
902.20,2,2,0,0
V51,2,2,0,0
389.18,2,1,1,0
159.8,2,2,0,0
760.2,2,2,0,0
46.40,2,1,0,1
99.95,2,2,0,0
748.4,2,2,0,0
956.9,2,1,1,0
84.23,2,2,0,0
174.3,2,2,0,0
37.95,2,2,0,0
916.1,2,2,0,0
37.20,2,2,0,0
744.23,2,2,0,0
865.11,2,2,0,0
010.85,2,2,0,0
249.80,2,1,0,1
77.84,2,2,0,0
596.55,2,1,0,1
52.51,2,2,0,0
V58.44,2,2,0,0
E820.0,2,2,0,0
738.0,2,2,0,0
862.9,2,2,0,0
493.82,2,0,0,2
81.97,2,0,0,2
20.41,2,2,0,0
337.0,2,2,0,0
945.34,2,2,0,0
813.51,2,2,0,0
79.22,2,2,0,0
E817.0,2,2,0,0
375.56,2,1,0,1
391.0,2,2,0,0
755.26,2,2,0,0
763.84,2,2,0,0
397.1,2,1,0,1
761.8,2,2,0,0
87.59,2,2,0,0
669.14,2,2,0,0
551.3,2,2,0,0
238.77,2,2,0,0
21.61,2,2,0,0
836.51,2,2,0,0
897.0,2,1,0,1
804.85,2,2,0,0
901.41,2,2,0,0
77.33,2,2,0,0
879.3,2,2,0,0
828.0,2,2,0,0
812.51,2,2,0,0
813.07,2,2,0,0
712.39,2,0,0,2
E851,2,2,0,0
983.1,2,2,0,0
997.71,2,2,0,0
910.8,2,2,0,0
803.16,2,2,0,0
478.9,2,2,0,0
906.7,2,2,0,0
346.70,2,0,1,1
806.02,2,1,0,1
373.11,2,2,0,0
87.64,2,2,0,0
V44.8,2,2,0,0
853.09,2,2,0,0
33.41,2,2,0,0
851.25,2,2,0,0
272.5,2,0,2,0
616.2,2,2,0,0
670.02,2,2,0,0
E002.6,2,2,0,0
E936.0,2,2,0,0
873.51,2,2,0,0
80.49,2,0,1,1
393,2,0,1,1
176.3,2,2,0,0
665.31,2,0,1,1
866.10,2,2,0,0
846.1,2,1,0,1
172.0,2,2,0,0
189.3,2,2,0,0
79.56,2,2,0,0
851.45,2,2,0,0
60.3,2,2,0,0
670.14,2,2,0,0
25.3,2,2,0,0
29.33,2,2,0,0
654.23,2,2,0,0
629.89,2,1,1,0
V04.89,2,2,0,0
79.55,2,0,0,2
141.4,2,2,0,0
733.02,2,2,0,0
E988.8,2,2,0,0
789.31,2,2,0,0
053.71,2,2,0,0
410.00,2,2,0,0
15.7,2,1,0,1
08.61,2,2,0,0
159.9,2,2,0,0
736.71,2,2,0,0
76.77,2,2,0,0
744.89,2,2,0,0
97.59,2,2,0,0
58.93,2,2,0,0
096,2,2,0,0
84.14,2,2,0,0
79.68,2,2,0,0
621.3,2,2,0,0
967.1,2,2,0,0
V22.2,2,1,1,0
804.76,2,2,0,0
788.32,2,2,0,0
800.70,2,1,0,1
764.16,2,2,0,0
621.30,2,1,0,1
923.9,2,2,0,0
333.4,2,2,0,0
975.5,2,2,0,0
863.54,2,2,0,0
525.63,2,1,1,0
807.6,2,2,0,0
51.24,2,1,1,0
902.26,2,2,0,0
152.1,2,2,0,0
79.78,2,2,0,0
838.09,2,2,0,0
137.3,2,2,0,0
803.01,2,2,0,0
284.2,2,0,1,1
995.64,2,2,0,0
370.8,2,2,0,0
018.03,2,2,0,0
39.28,2,2,0,0
747.22,2,2,0,0
89.37,2,2,0,0
V64.06,2,0,1,1
659.63,2,2,0,0
03.39,2,1,0,1
969.79,2,0,1,1
737.32,2,1,0,1
98.21,2,1,0,1
38.57,2,1,0,1
355.79,2,2,0,0
941.27,2,2,0,0
996.54,2,2,0,0
211.9,2,2,0,0
E988.9,2,2,0,0
42.84,2,2,0,0
863.93,2,2,0,0
171.8,2,2,0,0
38.15,2,2,0,0
743.30,2,2,0,0
435.1,2,2,0,0
901.9,2,2,0,0
956.1,2,2,0,0
151.3,2,2,0,0
754.1,2,2,0,0
677,2,1,0,1
85.54,2,2,0,0
179,2,0,0,2
917.1,2,2,0,0
93.52,2,2,0,0
719.09,2,2,0,0
366.41,2,1,1,0
099.3,2,2,0,0
733.12,2,2,0,0
43.3,2,2,0,0
648.31,2,2,0,0
71.61,2,2,0,0
57.84,2,2,0,0
148.8,2,2,0,0
624.9,2,2,0,0
801.41,2,1,0,1
96.19,2,2,0,0
200.08,2,2,0,0
85.81,2,2,0,0
741.03,2,2,0,0
767.3,2,2,0,0
960.4,2,2,0,0
748.8,2,2,0,0
E811.0,2,1,0,1
580.81,2,2,0,0
752.9,2,2,0,0
851.96,2,2,0,0
16.09,2,2,0,0
E900.0,2,2,0,0
802.34,2,2,0,0
995.63,2,2,0,0
839.00,2,2,0,0
233.3,2,2,0,0
E934.3,2,2,0,0
E019.0,2,2,0,0
E876.9,2,1,1,0
96.22,2,2,0,0
337.21,2,0,0,2
69.41,2,2,0,0
460,2,2,0,0
932,2,2,0,0
77.78,2,2,0,0
634.01,2,2,0,0
229.8,2,2,0,0
203.10,2,2,0,0
70.23,2,2,0,0
873.54,2,2,0,0
814.02,2,1,0,1
81.79,2,2,0,0
983.2,2,2,0,0
719.58,2,1,0,1
E880.0,2,2,0,0
743.62,2,2,0,0
27.22,2,1,1,0
839.69,2,2,0,0
523.3,2,2,0,0
334.8,2,2,0,0
78.64,2,2,0,0
847.9,2,1,1,0
753.11,2,0,0,2
78.04,2,2,0,0
E876.4,2,2,0,0
V49.61,2,2,0,0
83.87,2,2,0,0
801.52,2,2,0,0
215.4,2,2,0,0
451.2,2,1,1,0
70.92,2,2,0,0
804.00,2,2,0,0
07.63,2,2,0,0
E864.1,2,2,0,0
E848,2,2,0,0
892.2,2,1,0,1
534.41,2,1,0,1
744.9,2,2,0,0
909.5,2,1,0,1
866.13,2,1,0,1
077.99,2,2,0,0
743.20,2,2,0,0
953.0,2,1,0,1
E929.4,2,2,0,0
952.06,2,2,0,0
E865.4,2,2,0,0
995.80,2,2,0,0
80.31,2,2,0,0
646.53,2,2,0,0
V83.81,2,2,0,0
954.0,2,1,0,1
E967.3,2,2,0,0
649.13,2,2,0,0
163.8,2,2,0,0
991.3,2,2,0,0
49.49,2,2,0,0
807.3,2,2,0,0
944.23,2,1,0,1
928.10,2,2,0,0
V18.8,2,2,0,0
031.8,2,2,0,0
304.80,2,2,0,0
E924.2,2,2,0,0
295.64,2,1,0,1
908.2,2,2,0,0
213.7,2,2,0,0
862.32,2,2,0,0
737.11,2,1,1,0
E855.2,2,2,0,0
911.2,2,2,0,0
374.20,2,2,0,0
80.71,2,2,0,0
719.66,2,2,0,0
928.00,2,1,0,1
996.87,2,0,0,2
70.52,2,2,0,0
97.33,2,2,0,0
344.41,2,1,0,1
145.2,2,2,0,0
369.01,2,2,0,0
88.26,2,1,1,0
360.43,2,2,0,0
902.87,2,2,0,0
49.71,2,2,0,0
366.16,2,2,0,0
E871.7,2,2,0,0
641.11,2,2,0,0
78.33,2,2,0,0
85.47,2,2,0,0
654.51,2,2,0,0
819.0,2,2,0,0
527.8,2,1,0,1
626.6,2,2,0,0
669.41,2,2,0,0
235.6,2,2,0,0
801.80,2,1,1,0
69.96,2,2,0,0
40.52,2,2,0,0
768.7,2,2,0,0
37.85,2,2,0,0
784.91,2,1,0,1
814.19,2,2,0,0
84.19,2,1,0,1
82.57,2,2,0,0
75.32,2,2,0,0
E862.4,2,2,0,0
35.95,2,2,0,0
41.32,2,2,0,0
945.36,2,2,0,0
45.21,2,1,1,0
216.6,2,2,0,0
284.0,2,2,0,0
736.09,2,2,0,0
963.1,2,2,0,0
06.12,2,2,0,0
173.6,2,2,0,0
E007.6,2,1,1,0
082.49,2,2,0,0
381.00,2,2,0,0
799.59,2,2,0,0
339.20,2,1,0,1
642.03,2,2,0,0
89.48,2,2,0,0
852.39,2,2,0,0
811.10,2,1,0,1
770.87,2,2,0,0
E821.2,2,2,0,0
995.7,2,2,0,0
57.34,2,2,0,0
201.91,2,2,0,0
54.73,2,2,0,0
863.31,2,2,0,0
217,2,2,0,0
V25.2,2,2,0,0
726.69,2,2,0,0
925.2,2,2,0,0
803.32,2,2,0,0
788.34,2,2,0,0
99.53,2,2,0,0
E933.4,2,1,0,1
E855.5,2,2,0,0
64.2,2,1,1,0
800.23,2,2,0,0
64.96,2,2,0,0
749.20,2,2,0,0
44.68,2,2,0,0
832.09,2,2,0,0
253.9,2,2,0,0
820.01,2,2,0,0
764.99,2,2,0,0
536.9,2,1,0,1
841.8,2,2,0,0
959.8,2,2,0,0
E920.4,2,2,0,0
969.03,2,2,0,0
800.16,2,2,0,0
42.51,2,2,0,0
815.12,2,2,0,0
82.72,2,2,0,0
242.10,2,2,0,0
801.60,2,1,0,1
905.5,2,2,0,0
07.29,2,2,0,0
799.29,2,2,0,0
866.11,2,2,0,0
752.89,2,2,0,0
122.8,2,2,0,0
144.9,2,2,0,0
E871.8,2,2,0,0
648.11,2,1,0,1
80.41,2,2,0,0
815.13,2,2,0,0
960.0,2,2,0,0
762.0,2,2,0,0
438.81,2,2,0,0
727.40,2,2,0,0
78.37,2,2,0,0
799.23,2,2,0,0
658.01,2,2,0,0
355.6,2,2,0,0
727.62,2,2,0,0
478.70,2,2,0,0
233.4,2,2,0,0
57.59,2,2,0,0
81.75,2,2,0,0
