code	desc
22.5	other nasal sinusotomy
22.50	sinusotomy, not otherwise specified
22.51	ethmoidotomy
22.52	sphenoidotomy
22.53	incision of multiple nasal sinuses
22.6	other nasal sinusectomy
22.60	sinusectomy, not otherwise specified
22.61	excision of lesion of maxillary sinus with caldwell-luc approach
22.62	excision of lesion of maxillary sinus with other approach
22.63	ethmoidectomy
22.64	sphenoidectomy
22.7	repair of nasal sinus
22.71	closure of nasal sinus fistula
22.79	other repair of nasal sinus
22.9	other operations on nasal sinuses
220	benign neoplasm of ovary
221	benign neoplasm of other female genital organs
221.0	benign neoplasm of fallopian tube and uterine ligaments
221.1	benign neoplasm of vagina
221.2	benign neoplasm of vulva
221.8	benign neoplasm of other specified sites of female genital organs
221.9	benign neoplasm of female genital organ, site unspecified
222	benign neoplasm of male genital organs
222.0	benign neoplasm of testis
222.1	benign neoplasm of penis
222.2	benign neoplasm of prostate
222.3	benign neoplasm of epididymis
222.4	benign neoplasm of scrotum
222.8	benign neoplasm of other specified sites of male genital organs
222.9	benign neoplasm of male genital organ, site unspecified
223	benign neoplasm of kidney and other urinary organs
223.0	benign neoplasm of kidney, except pelvis
223.1	benign neoplasm of renal pelvis
223.2	benign neoplasm of ureter
223.3	benign neoplasm of bladder
223.8	benign neoplasm of other specified sites of urinary organs
223.81	benign neoplasm of urethra
223.89	benign neoplasm of other specified sites of urinary organs
223.9	benign neoplasm of urinary organ, site unspecified
224	benign neoplasm of eye
224.0	benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid
224.1	benign neoplasm of orbit
224.2	benign neoplasm of lacrimal gland
224.3	benign neoplasm of conjunctiva
224.4	benign neoplasm of cornea
224.5	benign neoplasm of retina
224.6	benign neoplasm of choroid
224.7	benign neoplasm of lacrimal duct
224.8	benign neoplasm of other specified parts of eye
224.9	benign neoplasm of eye, part unspecified
225	benign neoplasm of brain and other parts of nervous system
225.0	benign neoplasm of brain
225.1	benign neoplasm of cranial nerves
225.2	benign neoplasm of cerebral meninges
225.3	benign neoplasm of spinal cord
225.4	benign neoplasm of spinal meninges
225.8	benign neoplasm of other specified sites of nervous system
225.9	benign neoplasm of nervous system, part unspecified
226	benign neoplasm of thyroid glands
227	benign neoplasm of other endocrine glands and related structures
227.0	benign neoplasm of adrenal gland
227.1	benign neoplasm of parathyroid gland
227.3	benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)
227.4	benign neoplasm of pineal gland
227.5	benign neoplasm of carotid body
227.6	benign neoplasm of aortic body and other paraganglia
227.8	benign neoplasm of other endocrine glands and related structures
227.9	benign neoplasm of endocrine gland, site unspecified
228	hemangioma and lymphangioma, any site
228.0	hemangioma, any site
228.00	hemangioma of unspecified site
228.01	hemangioma of skin and subcutaneous tissue
228.02	hemangioma of intracranial structures
228.03	hemangioma of retina
228.04	hemangioma of intra-abdominal structures
228.09	hemangioma of other sites
228.1	lymphangioma, any site
229	benign neoplasm of other and unspecified sites
229.0	benign neoplasm of lymph nodes
229.8	benign neoplasm of other specified sites
229.9	benign neoplasm of unspecified site
23	removal and restoration of teeth
23.0	forceps extraction of tooth
23.01	extraction of deciduous tooth
23.09	extraction of other tooth
23.1	surgical removal of tooth
23.11	removal of residual root
23.19	other surgical extraction of tooth
23.2	restoration of tooth by filling
23.3	restoration of tooth by inlay
23.4	other dental restoration
23.41	application of crown
23.42	insertion of fixed bridge
23.43	insertion of removable bridge
23.49	other dental restoration
23.5	implantation of tooth
23.6	prosthetic dental implant
23.7	apicoectomy and root canal therapy
23.70	root canal, not otherwise specified
23.71	root canal therapy with irrigation
23.72	root canal therapy with apicoectomy
23.73	apicoectomy
230	carcinoma in situ of digestive organs
230-234.99	carcinoma in situ
230.0	carcinoma in situ of lip, oral cavity, and pharynx
230.1	carcinoma in situ of esophagus
230.2	carcinoma in situ of stomach
230.3	carcinoma in situ of colon
230.4	carcinoma in situ of rectum
230.5	carcinoma in situ of anal canal
230.6	carcinoma in situ of anus, unspecified
230.7	carcinoma in situ of other and unspecified parts of intestine
230.8	carcinoma in situ of liver and biliary system
230.9	carcinoma in situ of other and unspecified digestive organs
231	carcinoma in situ of respiratory system
231.0	carcinoma in situ of larynx
231.1	carcinoma in situ of trachea
231.2	carcinoma in situ of bronchus and lung
231.8	carcinoma in situ of other specified parts of respiratory system
231.9	carcinoma in situ of respiratory system, part unspecified
232	carcinoma in situ of skin
232.0	carcinoma in situ of skin of lip
232.1	carcinoma in situ of eyelid, including canthus
232.2	carcinoma in situ of skin of ear and external auditory canal
232.3	carcinoma in situ of skin of other and unspecified parts of face
232.4	carcinoma in situ of scalp and skin of neck
232.5	carcinoma in situ of skin of trunk, except scrotum
232.6	carcinoma in situ of skin of upper limb, including shoulder
232.7	carcinoma in situ of skin of lower limb, including hip
232.8	carcinoma in situ of other specified sites of skin
232.9	carcinoma in situ of skin, site unspecified
233	carcinoma in situ of breast and genitourinary system
233.0	carcinoma in situ of breast
233.1	carcinoma in situ of cervix uteri
233.2	carcinoma in situ of other and unspecified parts of uterus
233.3	carcinoma in situ of other and unspecified female genital organs
233.30	carcinoma in situ of unspecified female genital organ
233.31	carcinoma in situ of vagina
233.32	carcinoma in situ of vulva
233.39	carcinoma in situ of other female genital organ
233.4	carcinoma in situ of prostate
233.5	carcinoma in situ of penis
233.6	carcinoma in situ of other and unspecified male genital organs
233.7	carcinoma in situ of bladder
233.9	carcinoma in situ of other and unspecified urinary organs
234	carcinoma in situ of other and unspecified sites
234.0	carcinoma in situ of eye
234.8	carcinoma in situ of other specified sites
234.9	carcinoma in situ, site unspecified
235	neoplasm of uncertain behavior of digestive and respiratory systems
235-238.99	neoplasms of uncertain behavior
235.0	neoplasm of uncertain behavior of major salivary glands
235.1	neoplasm of uncertain behavior of lip, oral cavity, and pharynx
235.2	neoplasm of uncertain behavior of stomach, intestines, and rectum
235.3	neoplasm of uncertain behavior of liver and biliary passages
235.4	neoplasm of uncertain behavior of retroperitoneum and peritoneum
235.5	neoplasm of uncertain behavior of other and unspecified digestive organs
235.6	neoplasm of uncertain behavior of larynx
235.7	neoplasm of uncertain behavior of trachea, bronchus, and lung
235.8	neoplasm of uncertain behavior of pleura, thymus, and mediastinum
235.9	neoplasm of uncertain behavior of other and unspecified respiratory organs
236	neoplasm of uncertain behavior of genitourinary organs
236.0	neoplasm of uncertain behavior of uterus
236.1	neoplasm of uncertain behavior of placenta
236.2	neoplasm of uncertain behavior of ovary
236.3	neoplasm of uncertain behavior of other and unspecified female genital organs
236.4	neoplasm of uncertain behavior of testis
236.5	neoplasm of uncertain behavior of prostate
236.6	neoplasm of uncertain behavior of other and unspecified male genital organs
236.7	neoplasm of uncertain behavior of bladder
236.9	neoplasm of uncertain behavior of other and unspecified urinary organs
236.90	neoplasm of uncertain behavior of urinary organ, unspecified
236.91	neoplasm of uncertain behavior of kidney and ureter
236.99	neoplasm of uncertain behavior of other urinary organs
237	neoplasm of uncertain behavior of endocrine glands and nervous system
237.0	neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct
237.1	neoplasm of uncertain behavior of pineal gland
237.2	neoplasm of uncertain behavior of adrenal gland
237.3	neoplasm of uncertain behavior of paraganglia
237.4	neoplasm of uncertain behavior of other and unspecified endocrine glands
237.5	neoplasm of uncertain behavior of brain and spinal cord
237.6	neoplasm of uncertain behavior of meninges
237.7	neurofibromatosis
237.70	neurofibromatosis, unspecified
237.71	neurofibromatosis, type 1 [von recklinghausen&apos;s disease]
237.72	neurofibromatosis, type 2 [acoustic neurofibromatosis]
237.9	neoplasm of uncertain behavior of other and unspecified parts of nervous system
238	neoplasm of uncertain behavior of other and unspecified sites and tissues
238.0	neoplasm of uncertain behavior of bone and articular cartilage
238.1	neoplasm of uncertain behavior of connective and other soft tissue
238.2	neoplasm of uncertain behavior of skin
238.3	neoplasm of uncertain behavior of breast
238.4	polycythemia vera
238.5	neoplasm of uncertain behavior of histiocytic and mast cells
238.6	neoplasm of uncertain behavior of plasma cells
238.7	neoplasm of uncertain behavior of other lymphatic and hematopoietic tissues
238.71	essential thrombocythemia
238.72	low grade myelodysplastic syndrome lesions
238.73	high grade myelodysplastic syndrome lesions
238.74	myelodysplastic syndrome with 5q deletion
238.75	myelodysplastic syndrome, unspecified
238.76	myelofibrosis with myeloid metaplasia
238.79	other lymphatic and hematopoietic tissues
238.8	neoplasm of uncertain behavior of other specified sites
238.9	neoplasm of uncertain behavior, site unspecified
239	neoplasms of unspecified nature
239-239.99	neoplasms of unspecified nature
239.0	neoplasm of unspecified nature of digestive system
239.1	neoplasm of unspecified nature of respiratory system
239.2	neoplasm of unspecified nature of bone, soft tissue, and skin
239.3	neoplasm of unspecified nature of breast
239.4	neoplasm of unspecified nature of bladder
239.5	neoplasm of unspecified nature of other genitourinary organs
239.6	neoplasm of unspecified nature of brain
239.7	neoplasm of unspecified nature of endocrine glands and other parts of nervous system
239.8	neoplasm of unspecified nature of other specified sites
239.9	neoplasm of unspecified nature, site unspecified
24	other operations on teeth, gums, and alveoli
24.0	incision of gum or alveolar bone
24.1	diagnostic procedures on teeth, gums, and alveoli
24.11	biopsy of gum
24.12	biopsy of alveolus
24.19	other diagnostic procedures on teeth, gums, and alveoli
24.2	gingivoplasty
24.3	other operations on gum
24.31	excision of lesion or tissue of gum
24.32	suture of laceration of gum
24.39	other operations on gum
24.4	excision of dental lesion of jaw
24.5	alveoloplasty
24.6	exposure of tooth
24.7	application of orthodontic appliance
24.8	other orthodontic operation
24.9	other dental operations
24.91	extension or deepening of buccolabial or lingual sulcus
24.99	other dental operations
240	simple and unspecified goiter
240-246.99	disorders of thyroid gland
240-279.99	endocrine, nutritional and metabolic diseases, and immunity disorders
240.0	goiter, specified as simple
240.9	goiter, unspecified
241	nontoxic nodular goiter
241.0	nontoxic uninodular goiter
241.1	nontoxic multinodular goiter
241.9	unspecified nontoxic nodular goiter
242	thyrotoxicosis with or without goiter
242.0	toxic diffuse goiter
242.00	toxic diffuse goiter without mention of thyrotoxic crisis or storm
242.01	toxic diffuse goiter with mention of thyrotoxic crisis or storm
242.1	toxic uninodular goiter
242.10	toxic uninodular goiter without mention of thyrotoxic crisis or storm
242.11	toxic uninodular goiter with mention of thyrotoxic crisis or storm
242.2	toxic multinodular goiter
